Identifier,Recipient Org:Name,Title,Recipient Org:Postal Code,Type,Description,Amount Awarded,Currency,Financial Year,Award Date,Beneficiary Location:Name,Funding Org:Identifier,Funding Org:Name,Data source,Last modified
360G-ACW-20060481,Presteigne Festival of Music and the Arts Ltd,Grant to Presteigne Festival of Music and the Arts Ltd (2006 ~ 2007),LD8 2WF,Organisations: Small,International element of the Presteigne Festival,4000,GBP,2006 ~ 2007,2007-03-31,Outside Wales,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061142,ProMo Cymru Ltd,Grant to ProMo Cymru Ltd (2006 ~ 2007),CF10 5EB,Organisations: Small,"Merthyr Moves' pilot arts and consultation project. Pilot percussion and dance workshops will take place in Communities First wards in Merthyr Tydfil, followed by the production of a report documenting consultation into future participatory arts projects in those areas.",4383,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060355,Queens Hall,Grant to Queens Hall (2006 ~ 2007),SA67 7AS,Annual Revenue,Annual Revenue 2006-2007,22471,GBP,2006 ~ 2007,2007-03-31,Mid & West Wales\Carmarthen West & South Pemb,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060835,Queens Hall,Grant to Queens Hall (2006 ~ 2007),SA67 7AS,Capital (Lottery),"The purchase of a new sound system for use at the Queens Hall, Narberth.",28001,GBP,2006 ~ 2007,2007-03-31,Mid & West Wales\Carmarthen West & South Pemb,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060687,Queens Hall,Grant to Queens Hall (2006 ~ 2007),SA67 7AS,Organisations: Large,"Annual programme of exhibitions over three years from August 2007 at the Queen's Hall gallery, Narberth. This will feature 30 shows in the main gallery, 30 in Oriel Fach and a minimum of 15 displays on the stairway leading to the galleries",24698,GBP,2006 ~ 2007,2007-03-31,Mid & West Wales\Carmarthen West & South Pemb,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060425,Queens Hall,Grant to Queens Hall (2006 ~ 2007),SA67 7AS,Organisations: Small,"Exhibition programme for 2006/07 to include work by Audrey Searle, Madeline Addyman, Pip Lawrence, Christine Kinsey and Brendan Burns and also talks, lectures and educational work with local schools.",5000,GBP,2006 ~ 2007,2007-03-31,Mid & West Wales\Carmarthen West & South Pemb,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061331,Queens Hall,Grant to Queens Hall (2006 ~ 2007),SA67 7AS,Organisations: Small,"A 3-month exhibition programme at Oriel Q, Narberth, from April - July 2007, featuring 3 shows in the main gallery and 4 in Oriel Fach.",5000,GBP,2006 ~ 2007,2007-03-31,Mid & West Wales\Carmarthen West & South Pemb,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061352,Red & Black Films Ltd.,Grant to Red & Black Films Ltd. (2006 ~ 2007),CF5 1PF,yy Film (Lottery),DEV/06/010,24693,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060407,Rêl Institiwt,Grant to Rêl Institiwt (2006 ~ 2007),LL26 0LS,Organisations: Small,"Real Institute and Centre Pompidou propose to co-produce (over a 3 month period) a new audio-visual work by Welsh artists and studio Atelier MTK, and artists including Gaelle Rouard, Erikm and Etienne Caire.   An 8-day professional development audio-visual workshop involving international artists and Welsh film/sound makers will be held in Betws y Coed. March - June 2007",4886,GBP,2006 ~ 2007,2007-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20051492,Rhondda Cynon Tâf County Borough Council,Grant to Rhondda Cynon Tâf County Borough Council (2006 ~ 2007),CF37 2YA,Arts Outside Cardiff,Arts Outside Cardiff 2006/07,125000,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cynon Valley,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20051470,Rhondda Cynon Tâf County Borough Council,Grant to Rhondda Cynon Tâf County Borough Council (2006 ~ 2007),CF37 2YA,Capital (Lottery),Three public art works for Pontypridd,95089,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cynon Valley,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061215,Rhondda Cynon Tâf County Borough Council,Grant to Rhondda Cynon Tâf County Borough Council (2006 ~ 2007),CF37 2YA,Local Authority Scheme,The creation of a new Audience Development Manager post to develop and implement an audience development strategy that will aim to increase participation in the arts in Rhondda Cynon Tâf.,25000,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cynon Valley,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060486,Rhondda Cynon Tâf County Borough Council,Grant to Rhondda Cynon Tâf County Borough Council (2006 ~ 2007),CF37 2YA,Organisations: Small,Year 2 of the Parc & Dare Theatre's Lounge Alternatives programme which will see first class performance artists presenting their work in the accessible environment of the theatre lounge bar.,4500,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cynon Valley,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20051145,Rhondda Housing Association,Grant to Rhondda Housing Association (2006 ~ 2007),CF40 1AR,Organisations: Small,"The Arts Festival will consist of craft demonstrations, painting demonstrations, Welsh folk music, jugglers, street actors, clowns, falconer, face painting, children's talent competition, sports activities i.e. tug of war, and live bands. These activities will be suitable for all ages and genders. There will also be refreshments throughout the day.",5000,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Rhondda,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060245,Rhosys Cochion,Grant to Rhosys Cochion (2006 ~ 2007),CF24 2JU,Organisations: Small,"Holl Liwie'r Enfys' ('All Colours of the Rainbow') by Sharon Morgan - production and tour across Wales

This touring one-woman show examines the world of an alluring young woman during the far-reaching changes in the middle of the last century. By seeking paths to freedom and yearning for transformation, she creates her individuality.

The drama uses a patchwork of recollections and echoes of songs to portray the fragility, hopes and hidden lives of women in a society which endeavours to shed its past.",5000,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060681,Rhyl Music Club,Grant to Rhyl Music Club (2006 ~ 2007),LL22 7DA,Organisations: Small,Rhyl Music Club will celebrate their 60th year with a series of 12 concerts of classical music performed at the Town Hall in Rhyl from October 2006 to March 2007 mainly by solo artists or small combinations of up to 6 players.,3900,GBP,2006 ~ 2007,2007-03-31,North Wales\Clwyd West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060490,Riverside Festival Association,Grant to Riverside Festival Association (2006 ~ 2007),CF11 6ES,Organisations: Small,RFA will work with a visting Ugandan performer and teacher to deliver a programme of cross-cultural multi-arts (music/dance/percussion) workshops at local schools and community organisations as part of the Riverside Festival 2006.,2900,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20051343,Royal Cambrian Academy,Grant to Royal Cambrian Academy (2006 ~ 2007),LL32 8AN,Capital (Lottery),"The installation of air conditioning at the Royal Cambrian Academy, Conwy.",44017,GBP,2006 ~ 2007,2007-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061042,Royal Cambrian Academy,Grant to Royal Cambrian Academy (2006 ~ 2007),LL32 8AN,Organisations: Large,"The project provides essential support for a range of 9 art exhibitions at the RCA gallery in Conwy.  An ACW grant facilitates a varied programme of exhibitions, lectures, workshops, demonstrations and performances - all grounded in the very best of Welsh Art. April 2007 -2008.",12950,GBP,2006 ~ 2007,2007-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061051,Royal International Pavilion,Grant to Royal International Pavilion (2006 ~ 2007),LL20 8SW,Organisations: Large,"The Royal International Pavilion will re-launch, reinvent and rejuvenate the Llangollen Jazz Festival.  The Festival will consist of performances from internationally renowned musicians and workshops for all members of the community, taking place over 3 days, 11th-13th of May 2007.",5000,GBP,2006 ~ 2007,2007-03-31,North Wales\Clwyd South,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060432,Royal Society of Architects in Wales,Grant to Royal Society of Architects in Wales (2006 ~ 2007),CF11 9LJ,Organisations: Small,"To carry out a short research study into the production of a book to create a legacy document to mark ten years of Lottery funding in Wales. Lottery funding has enabled real change to the face of the cultural sector in Wales, through new buildings and refurbishment projects. Taking the buildings themselves as the starting point, the book will examine the cultural context of this growth and the associated impact of design quality.",4950,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060321,Rubicon Dance,Grant to Rubicon Dance (2006 ~ 2007),CF24 1ND,Annual Revenue,Annual Revenue 2006-2007,69286,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060397,Rubicon Dance,Grant to Rubicon Dance (2006 ~ 2007),CF24 1ND,Organisations: Small,Rubicon will employ a consultant to lead the organisation through a full job evaluation and provide the expertise to help us to develop a staffing structure (with fair salaries) best suited for the organisation and its activities now and in the future.,4500,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060926,Rubicon Dance,Grant to Rubicon Dance (2006 ~ 2007),CF24 1ND,Organisations: Training,"The Rubicon staff aim to continually hone their skills, learn new ones and new ways of working and continue to remain at the forefront of community dance practice. This includes a vision of how it is developing and being ready for that.",2164,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060507,Rubicon Dance,Grant to Rubicon Dance (2006 ~ 2007),CF24 1ND,yy ESF/Obj 3,ESF Capacity Building Grants - Year 2,38000,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20050903,Ruth Is Stranger Than Richard,Grant to Ruth Is Stranger Than Richard (2006 ~ 2007),CF11 9NL,Organisations: Small,"A satirical new play by Gary Owen at Chapter Arts Centre, examining the personal and national costs of independence. Razor sharp and deeply moving, the play details the self-inflicted downfall of an independent nation's First Minister, questioning the role of the modern leader and the cost of heroism.",5000,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060357,Ruthin Craft Centre,Grant to Ruthin Craft Centre (2006 ~ 2007),LL15 1BB,Annual Revenue,Annual Revenue 2006-2007,87175,GBP,2006 ~ 2007,2007-03-31,North Wales\Clwyd West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060819,Ruthin Craft Centre,Grant to Ruthin Craft Centre (2006 ~ 2007),LL15 1BB,Organisations: Large,"This application is for financial assistance for the gallery at Ruthin Craft Centre (RCC) to exhibit and promote contemporary applied art from Wales at 'Collect 2007'.

'Collect' is the first annual art fair for Britain which is exclusively for contemporary applied art. It is organized by the British Crafts Council (BCC) and will be hosted by BCC in conjunction with the V&A Museum, London.

8-12 February 2007.",8243,GBP,2006 ~ 2007,2007-03-31,North Wales\Clwyd West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060241,Ruthin Festival Association,Grant to Ruthin Festival Association (2006 ~ 2007),LL15 1FA,Organisations: Small,"A week-long annual Music Festival held at a number of venues, across Ruthin, Denbighshire, offering a wide variety of musical forms and cultures. The festival aims to appeal to the whole community. 26 June - 2 July 2006",3000,GBP,2006 ~ 2007,2007-03-31,North Wales\Clwyd West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20060172,Safer Cardiff Ltd,Grant to Safer Cardiff Ltd (2006 ~ 2007),CF10 5EQ,Organisations: Small,"Ladyfest Cardiff is a non profit-making event, accessible to both women and men of all ages and abilities. Its aim is to promote women's creativity - in particular in music. It is part of a global movement, which aims to celebrate and empower women's music, and was started in Olympia, USA in 2000.",4138,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20040963,Safle,Grant to Safle (2006 ~ 2007),CF10 5SF,yy Sustainability Scheme,Sustainability Scheme,103412.5,GBP,2006 ~ 2007,2007-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
